,id,name,service_name,service_id,location
1978,41887,Hesperian Esplanadi / Nurmikenttä,Pallokenttä,495,POINT (60.176224 24.916813)
1979,41886,Etupellonpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.24234 24.96022)
1980,41877,Myllypuron liikuntapuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.21707 25.076674)
1981,41865,Vallilanlaaksonkenttä / Tekonurmikenttä (KäPa),Pallokenttä,495,POINT (60.199688 24.95224)
1982,41852,Talin liikuntapuisto / Hiekkakenttä (Ulvilantie 22),Pallokenttä,495,POINT (60.209995 24.866497)
1983,41833,Pakilan ala-asteen koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.243652 24.934679)
1984,41831,Munkkiniemenkenttä / Tekonurmikenttä,Pallokenttä,495,POINT (60.196312 24.875162)
1985,41817,Siltamäen liikuntapuisto / Nurmikenttä 4,Pallokenttä,495,POINT (60.273224 24.978676)
1986,41814,Kannelmäen liikuntapuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.2437 24.87717)
1987,41806,Apollon yhteiskoulu / Hiekkakenttä,Pallokenttä,495,POINT (60.245193 24.858011)
1988,41800,Puistolanraitin ala-asteen koulu / Hiekkakenttä (yläkenttä),Pallokenttä,495,POINT (60.26967 25.050877)
1989,41794,Vallilan ala-asteen koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.19314 24.96378)
1990,41778,Leikkipuisto Munkki / Hiekkakenttä,Pallokenttä,495,POINT (60.199463 24.872974)
1991,41771,Pihkapuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.25288 24.8529)
1992,41769,Moisionkenttä / Tekonurmikenttä (MPS),Pallokenttä,495,POINT (60.270897 25.030571)
1993,41751,Puistolan liikuntapuisto / Nurmikenttä,Pallokenttä,495,POINT (60.265987 25.053392)
1994,41748,Mellunmäenkenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.23449 25.12077)
1995,41745,Hertsikan ala-asteen koulu (Hillerikuja) / Hiekkakenttä,Pallokenttä,495,POINT (60.209293 25.04235)
1996,41709,Siltamäen ala-aste / Hiekkakenttä,Pallokenttä,495,POINT (60.27138 24.987524)
1997,41708,Niemenmäen kenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.207394 24.885147)
1998,41703,Kumpulan koulukasvitarha / Nurmikenttä,Pallokenttä,495,POINT (60.20674 24.951729)
1999,41695,Pajamäenkenttä / Tekonurmikenttä (HJK/PPV),Pallokenttä,495,POINT (60.21882 24.849442)
2000,41693,Leikkipuisto Torpparinmäki / Hiekkakenttä,Pallokenttä,495,POINT (60.25863 24.946968)
2001,41691,Karviaistien koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.247635 25.007666)
2002,41687,Myllypuron liikuntapuisto / Petankkikenttä,Pallokenttä,495,POINT (60.21869 25.077915)
2003,41677,Risupadonpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.235115 24.94714)
2004,41673,Suutarilanpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.278587 24.999525)
2005,41671,Meripuiston petankkikenttä,Pallokenttä,495,POINT (60.155598 24.948174)
2006,41665,Tehtaanpuistonkenttä / Tekonurmikenttä (PPJ),Pallokenttä,495,POINT (60.15923 24.941027)
2007,41660,Säveltäjänpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.244713 24.990408)
2008,41654,Metsälänkenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.223373 24.93666)
2009,41651,Tapulikaupungin liikuntapuisto / Hiekkakenttä 3,Pallokenttä,495,POINT (60.273468 25.020561)
2010,41644,Myllypuron liikuntapuisto / Nurmikenttä 1,Pallokenttä,495,POINT (60.21652 25.07927)
2011,41642,Sadetien kenttä / Nurmikenttä,Pallokenttä,495,POINT (60.25267 25.034702)
2012,41635,Hilapelto / Hiekkakenttä,Pallokenttä,495,POINT (60.23756 24.839794)
2013,41628,Oulunkylän liikuntapuisto / Tekonurmikenttä (Pikkupekka Areena),Pallokenttä,495,POINT (60.234573 24.96455)
2014,41620,Suutarinkylän peruskoulu (Nummi) / Hiekkakenttä,Pallokenttä,495,POINT (60.27119 25.001024)
2015,41616,Herttoniemen yhteiskoulu / Pallokenttä,Pallokenttä,495,POINT (60.20628 25.03524)
2016,41606,Pyhtäänpuisto / Nurmikenttä,Pallokenttä,495,POINT (60.222157 24.966566)
2017,41603,Brahenpuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.188717 24.94901)
2018,41598,Ojanvarsipuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.257984 25.030153)
2019,41581,Puotilankenttä / Tekonurmikenttä (Valtti) (Puma-areena),Pallokenttä,495,POINT (60.2148 25.09724)
2020,41572,Koskelan ala-asteen koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.219692 24.968649)
2021,41570,Leikkipuisto Rusthollari / Pallokenttä,Pallokenttä,495,POINT (60.212357 25.099728)
2022,41569,Pengerpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.185432 24.957386)
2023,41559,Metsolan ala-asteen koulu (Itä-Pakila) / Nurmikenttä,Pallokenttä,495,POINT (60.24289 24.963871)
2024,41548,Haagan peruskoulu / Hiekkakenttä,Pallokenttä,495,POINT (60.2146 24.889847)
2025,41547,Käpylän liikuntapuisto / Nurmikenttä 2,Pallokenttä,495,POINT (60.2048 24.940012)
2026,41543,Munkkivuoren ala-asteen koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.205746 24.871538)
2027,41541,Kaisaniemenkenttä / Hiekkakenttä 2,Pallokenttä,495,POINT (60.174286 24.94809)
2028,41528,Minervaskolan / Pallokenttä,Pallokenttä,495,POINT (60.1757 24.92577)
2029,41526,Konalanpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.23254 24.850962)
2030,41519,Leikkipuisto Hilleri / Hiekkakenttä,Pallokenttä,495,POINT (60.210182 25.044031)
2031,41511,Leikkipuisto Jakomäki / Pallokenttä,Pallokenttä,495,POINT (60.260345 25.07804)
2032,41505,Sisarustenpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.253498 24.899324)
2033,41503,Fallkullanpelto / Hiekkakenttä,Pallokenttä,495,POINT (60.262623 25.033472)
2034,41502,Siltamäen liikuntapuisto / Nurmikenttä 2,Pallokenttä,495,POINT (60.274265 24.980982)
2035,41500,Leikkipaikka Meripuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.155464 24.946722)
2036,41491,Töölön pallokenttä / Pallokenttä 6 (Tekonurmi),Pallokenttä,495,POINT (60.18849 24.92361)
2037,41488,Leikkipuisto Lampi / Hiekkakenttä,Pallokenttä,495,POINT (60.240795 25.081785)
2038,41476,Helsingin yliopiston Viikin normaalikoulu / Pallokenttä,Pallokenttä,495,POINT (60.22783 25.031765)
2039,41465,Leikkipuisto Mäkitorppa / Hiekkakenttä,Pallokenttä,495,POINT (60.229233 24.961143)
2040,41459,Leikkipuisto Ida / Hiekkakenttä,Pallokenttä,495,POINT (60.228985 24.897572)
2041,41453,Puistopolun peruskoulu / Hiekkakenttä,Pallokenttä,495,POINT (60.20503 25.140825)
2042,41449,Leikkipuisto Jakomäki / Hiekkakenttä,Pallokenttä,495,POINT (60.25996 25.079363)
2043,41447,Pirkkolan liikuntapuisto / Tekonurmikenttä 1,Pallokenttä,495,POINT (60.233818 24.914566)
2044,41441,Käpylän liikuntapuisto / Tekonurmikenttä (Koskelantie),Pallokenttä,495,POINT (60.208054 24.94423)
2045,41439,Hoplaxskolan (Kårböle lågstadieskola) / Hiekkakenttä,Pallokenttä,495,POINT (60.252716 24.871038)
2046,41434,Matruusinpuisto / Petanquekenttä,Pallokenttä,495,POINT (60.16646 24.977615)
2047,41419,Arabianrannan liikuntapuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.205067 24.975979)
2048,41412,Leikkipuisto Tuhkimo / Pallokenttä,Pallokenttä,495,POINT (60.198906 25.051666)
2049,41396,Puistolan liikuntapuisto / Koudan tekonurmikenttä,Pallokenttä,495,POINT (60.267376 25.053726)
2050,41395,Närepuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.24908 24.983255)
2051,41385,Aino Acktén kenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.22501 24.889194)
2052,41383,Leikkipuisto Rudolf / Hiekkakenttä,Pallokenttä,495,POINT (60.171227 25.03975)
2053,41380,Kontulan liikuntapuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.23365 25.093456)
2054,41377,Kukkaniitynpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.21819 25.090652)
2055,41376,Pihlajiston ala-asteen koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.23047 25.006414)
2056,41369,Laajasalon liikuntapuisto / Nurmikenttä 2,Pallokenttä,495,POINT (60.175648 25.057354)
2057,41367,Lillkalvikinpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.201912 25.14618)
2058,41365,Lastenlehto / Tekonurmikenttä,Pallokenttä,495,POINT (60.16621 24.9279)
2059,41357,Toivolan perheryhmäkoti / Nurmikenttä,Pallokenttä,495,POINT (60.24218 24.963789)
2060,41355,"Pukinmäenkaaren peruskoulu, Kenttäpolku 3 / Hiekkakenttä",Pallokenttä,495,POINT (60.250195 24.997118)
2061,41353,Vuosaaren liikuntapuisto / Tekonurmikenttä 3,Pallokenttä,495,POINT (60.21081 25.15629)
2062,41349,Ruskeasuon liikuntapuisto / Nurmikenttä,Pallokenttä,495,POINT (60.20292 24.91005)
2063,41342,Suutarilan ala-asteen koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.275883 24.99895)
2064,41338,Kaivopuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.155514 24.952232)
2065,41312,Heinäpellonpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.25791 25.009733)
2066,41311,Oskarinpuisto / Nurmikenttä,Pallokenttä,495,POINT (60.200993 25.078283)
2067,41308,Talin liikuntapuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.214638 24.866377)
2068,41306,Sammonpuistikko / Pallokenttä,Pallokenttä,495,POINT (60.172596 24.922035)
2069,41296,Herttoniemenrannan liikuntapuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.19044 25.030107)
2070,41294,Töölön pallokenttä / Pallokenttä 1 (tekonurmi),Pallokenttä,495,POINT (60.185825 24.924807)
2071,41288,Tapanilan urheilukenttä / Tekonurmikenttä (MPS),Pallokenttä,495,POINT (60.268593 25.030853)
2072,41284,Roihuvuoren nuorisotalo / Lähiliikuntapaikka,Pallokenttä,495,POINT (60.203186 25.062347)
2073,41278,Poikkilaakso / Hiekkakenttä,Pallokenttä,495,POINT (60.16553 25.083273)
2074,41275,Munkkiniemen ala-asteen koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.202503 24.87478)
2075,41245,Myllypuron liikuntapuisto / Tekonurmikenttä (kaukalo),Pallokenttä,495,POINT (60.217743 25.07768)
2076,41244,Herttoniemen liikuntapuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.208576 25.034399)
2077,41237,Ala-Malmin liikuntapuisto / Nurmikenttä,Pallokenttä,495,POINT (60.24735 25.021126)
2078,41236,Konalan liikuntapuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.23662 24.850695)
2079,41229,Leikkipuisto Tapuli / Hiekkakenttä 2,Pallokenttä,495,POINT (60.272804 25.027798)
2080,41221,Lassilan liikuntapuisto / Tekonurmikenttä (FC Pohu),Pallokenttä,495,POINT (60.233738 24.875105)
2081,41219,Katri Valan puisto / Hiekkakenttä,Pallokenttä,495,POINT (60.186687 24.963692)
2082,41217,Mustikkamaan liikuntapuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.18099 24.990896)
2083,41212,Suurmetsän kenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.26218 25.08424)
2084,41203,Laajasalon peruskoulu / Hiekkakenttä,Pallokenttä,495,POINT (60.176773 25.055231)
2085,41200,Paloheinänkenttä (HPS nappulakenttä),Pallokenttä,495,POINT (60.24661 24.923346)
2086,41173,Etelä-Haagan kenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.215523 24.893162)
2087,41170,Jakomäen liikuntapuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.261383 25.080202)
2088,41159,Tapulikaupungin liikuntapuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.27332 25.018255)
2089,41145,Leikkipuisto Tuorinniemi / Hiekkakenttä 2,Pallokenttä,495,POINT (60.18682 25.041597)
2090,41139,Katajanokan ala-asteen koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.167603 24.969667)
2091,41135,Vesalan liikuntapuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.24403 25.081308)
2092,41125,Herttoniemen liikuntapuisto / Hiekkakenttä 2,Pallokenttä,495,POINT (60.207718 25.032808)
2093,41120,Pihlajasaaren kenttä / Rantafutis - ja käsipallokenttä,Pallokenttä,495,POINT (60.139935 24.916677)
2094,41112,Talin liikuntapuisto / Vapaaharjoittelualue (nurmi),Pallokenttä,495,POINT (60.21319 24.865551)
2095,41088,Ala-Malmin liikuntapuisto / Vapaaharjoittelualue,Pallokenttä,495,POINT (60.24659 25.023285)
2096,41086,Leikkipuisto Traktori / Hiekkakenttä,Pallokenttä,495,POINT (60.25203 24.995941)
2097,41085,Pukinmäen liikuntapuisto / Hiekkakenttä 1,Pallokenttä,495,POINT (60.248554 24.992466)
2098,41073,Pitäjänmäen urheilukenttä / Tekonurmikenttä (kaukalo),Pallokenttä,495,POINT (60.225117 24.861109)
2099,41065,Pasilan peruskoulu / Hiekkakenttä,Pallokenttä,495,POINT (60.19421 24.934849)
2100,41058,Kaarelankenttä / Hiekkakenttä 2,Pallokenttä,495,POINT (60.247536 24.894304)
2101,41035,Talinpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.206833 24.861343)
2102,41023,Leikkipuisto Orava / Hiekkakenttä,Pallokenttä,495,POINT (60.197468 25.033873)
2103,41021,Kontulan ala-asteen koulu / Tekonurmikenttä,Pallokenttä,495,POINT (60.232815 25.091482)
2104,41014,Pukinmäenkaaren peruskoulu / Hiekkakenttä,Pallokenttä,495,POINT (60.249634 24.989727)
2105,41011,Lauttasaaren liikuntapuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.163097 24.866873)
2106,41007,Akseli Toivosen kenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.214172 24.949045)
2107,40999,Viikintie / Nurmikenttä,Pallokenttä,495,POINT (60.21835 25.044807)
2108,40995,Juhannustien hiekkakenttä,Pallokenttä,495,POINT (60.286102 25.02394)
2109,40984,Ilomäentien juniorinurmi / Tekonurmikenttä (LPS),Pallokenttä,495,POINT (60.179577 25.05849)
2110,40969,Kylänevan puisto / Hiekkakenttä,Pallokenttä,495,POINT (60.21388 24.895832)
2111,40965,Köökarinkenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.177242 25.040798)
2112,40956,Valpurinpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.19275 24.90191)
2113,40924,Malminkartanon ala-asteen koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.24562 24.860043)
2114,40912,Kivikon liikuntapuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.238503 25.05392)
2115,40911,Boulodrome / Petankkikenttä,Pallokenttä,495,POINT (60.222347 24.965994)
2116,40905,Vallilanlaakso / Hiekkakenttä,Pallokenttä,495,POINT (60.202396 24.952595)
2117,40889,Helsingin yliopiston Viikin normaalikoulu / Pallokenttä 2,Pallokenttä,495,POINT (60.228046 25.030687)
2118,40871,Tankovainio / Nurmikenttä,Pallokenttä,495,POINT (60.22871 25.125525)
2119,40870,Laajasuon liikuntapuisto / Tekonurmikenttä (vapaaharjoittelualue),Pallokenttä,495,POINT (60.221943 24.89916)
2120,40863,Laajasuon liikuntapuisto / Tekonurmikenttä 1,Pallokenttä,495,POINT (60.22199 24.898813)
2121,40860,Anianpellonpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.25245 25.00307)
2122,40848,Siltamäen liikuntapuisto / Nurmikenttä 3,Pallokenttä,495,POINT (60.274055 24.9796)
2123,40847,Leikkipuisto Tuorinniemi / Hiekkakenttä 1,Pallokenttä,495,POINT (60.186966 25.038721)
2124,40845,Heikinlaakso / Hiekkakenttä,Pallokenttä,495,POINT (60.264523 25.065031)
2125,40822,Pekanpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.251152 25.020065)
2126,40817,Laajasuon liikuntapuisto / Tekonurmikenttä 2,Pallokenttä,495,POINT (60.222157 24.897955)
2127,40794,Savelanpuisto / Nurmikenttä,Pallokenttä,495,POINT (60.237377 24.99465)
2128,40793,Sarvaston aluepuisto / Nurmikenttä,Pallokenttä,495,POINT (60.168545 25.056925)
2129,40787,Yrttipuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.26789 25.012617)
2130,40784,Laivastopuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.168945 24.967459)
2131,40783,Pukinmäen liikuntapuisto / Vapaaharjoittelualue,Pallokenttä,495,POINT (60.249794 24.994884)
2132,40782,Jyrkinkallio / Hiekkakenttä,Pallokenttä,495,POINT (60.225163 24.8474)
2133,40779,Longinojanpuisto / Nurmikenttä,Pallokenttä,495,POINT (60.245007 25.015774)
2134,40767,Karhunkaatajantie / Pallokenttä,Pallokenttä,495,POINT (60.21363 25.049025)
2135,40766,Puistopolun peruskoulu / Hiekkakenttä 2,Pallokenttä,495,POINT (60.210968 25.141806)
2136,40760,Pukinmäen liikuntapuisto / Nurmikenttä,Pallokenttä,495,POINT (60.25007 24.99335)
2137,40751,Sinebrychoffin puisto / Hiekkakenttä,Pallokenttä,495,POINT (60.1608 24.933485)
2138,40745,Siltalanpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.26673 24.986345)
2139,40743,Torpparinmäenkenttä / Nurmikenttä,Pallokenttä,495,POINT (60.26533 24.95067)
2140,40732,Pirkkolan liikuntapuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.233635 24.912752)
2141,40729,Talin liikuntapuisto / Nurmikenttä 1,Pallokenttä,495,POINT (60.212784 24.868952)
2142,40726,Hesperian Esplanadi / Hiekkakenttä,Pallokenttä,495,POINT (60.17672 24.920946)
2143,40723,Katajanokan rantapuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.16806 24.978905)
2144,40722,Kirjailijanpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.186565 24.91421)
2145,40709,Vallilanlaaksonkenttä / Tekonurmikenttä (KäPa),Pallokenttä,495,POINT (60.199665 24.953686)
2146,40698,Arabianmäki / Hiekkakenttä,Pallokenttä,495,POINT (60.2084 24.972181)
2147,40690,Kyläsuutarinpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.273636 24.99943)
2148,40689,"Laajasalon liikuntapuisto / Tekonurmikenttä (Hertta-Areena, LPS)",Pallokenttä,495,POINT (60.175457 25.055399)
2149,40684,Landbonkenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.268383 25.197636)
2150,40681,Laidunpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.253853 25.005499)
2151,40671,Kivinokan ulkoilupuisto / Nurmikenttä,Pallokenttä,495,POINT (60.19512 25.008522)
2152,40668,Kartanonhaka / Hiekkakenttä,Pallokenttä,495,POINT (60.240517 24.857124)
2153,40654,Malminkartanonkenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.24986 24.848707)
2154,40652,Maatullin ala-asteen koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.274147 25.026306)
2155,40651,Munkkiniemen yhteiskoulu / Hiekkakenttä,Pallokenttä,495,POINT (60.20096 24.87876)
2156,40642,Toivolan koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.24132 24.965143)
2157,40634,Leikkipuisto Mäenlaskijanpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.196636 25.030512)
2158,40632,Suutarinkylän peruskoulu (Suutari) / Hiekkakenttä,Pallokenttä,495,POINT (60.274803 25.00225)
2159,40629,"Väinämöisenkenttä / Tekonurmikenttä (HIFK, PPJ & Kiffen)",Pallokenttä,495,POINT (60.172184 24.917482)
2160,40605,Heteniitynkenttä (Vuosaari) / Nurmikenttä,Pallokenttä,495,POINT (60.216873 25.138205)
2161,40584,Ala-Malmin liikuntapuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.247536 25.022741)
2162,40558,Yliskylänkaari-Kanavasillantie / Nurmikenttä,Pallokenttä,495,POINT (60.18652 25.05397)
2163,40538,Oulunkylän ala-asteen koulu (Veräjälaakso) / Hiekkakenttä,Pallokenttä,495,POINT (60.232697 24.980974)
2164,40534,Vallilankenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.197475 24.954796)
2165,40532,Annalankenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.21375 24.968891)
2166,40531,Ollilankenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.25974 24.977177)
2167,40520,Naulakallion koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.232952 25.116901)
2168,40514,Tapulikaupungin liikuntapuisto / Nurmikenttä 2,Pallokenttä,495,POINT (60.272057 25.018621)
2169,40501,Käpylän liikuntapuisto / Kaukalo,Pallokenttä,495,POINT (60.20608 24.943937)
2170,40500,Paloheinän puisto / Hiekkakenttä,Pallokenttä,495,POINT (60.24908 24.935514)
2171,40491,"Väinö Tannerin kenttä / Tekonurmikenttä (Haapaniemen kenttä, Ponnistus)",Pallokenttä,495,POINT (60.182434 24.95804)
2172,40481,Töyrynummi / Hiekkakenttä,Pallokenttä,495,POINT (60.270546 24.999979)
2173,40471,Leikkipuisto Haruspuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.20238 25.120712)
2174,40453,Helsingin Rudolf Steiner -koulu (C-koulu) / Hiekkakenttä,Pallokenttä,495,POINT (60.2002 24.903347)
2175,40452,Helsingin Suomalainen Yhteiskoulu (SYK) / Hiekkakenttä 2,Pallokenttä,495,POINT (60.212784 24.88971)
2176,40446,Pirkkolan liikuntapuisto / Nurmikenttä,Pallokenttä,495,POINT (60.235172 24.912836)
2177,40443,Käpylän liikuntapuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.20531 24.943518)
2178,40426,Kontulan liikuntapuisto / Nurmikenttä,Pallokenttä,495,POINT (60.234776 25.09543)
2179,40415,Laamanninpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.26285 24.960642)
2180,40406,Onnenpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.21961 24.957407)
2181,40401,Luminkintien leikkikentän pallokenttä,Pallokenttä,495,POINT (60.202953 25.05462)
2182,40400,Viikinkenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.228092 25.026476)
2183,40387,Renginpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.24245 24.859346)
2184,40385,"Töölön pallokenttä / Pallokenttä 5 (Sahara, HJK)",Pallokenttä,495,POINT (60.188698 24.920784)
2185,40380,Vesalan liikuntapuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.244606 25.083822)
2186,40363,Von Glanin puisto / Koripallokenttä,Pallokenttä,495,POINT (60.24675 24.867088)
2187,40353,Punakivenkenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.211636 25.14074)
2188,40343,Bockinpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.238743 24.984667)
2189,40332,Kaisaniemenkenttä / Hiekkakenttä 1,Pallokenttä,495,POINT (60.175457 24.943111)
2190,40323,Maunulankenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.228367 24.931417)
2191,40318,Kivikonpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.235497 25.060331)
2192,40288,Leikkipuisto Kiikku / Hiekkakenttä,Pallokenttä,495,POINT (60.235676 25.076378)
2193,40287,Pikku Huopalahden puisto / Hiekkakenttä 1,Pallokenttä,495,POINT (60.200638 24.892962)
2194,40272,Talin liikuntapuisto / Amer. jalkapallokenttä (nurmi),Pallokenttä,495,POINT (60.211117 24.866388)
2195,40255,Ruskeasuon liikuntapuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.19829 24.912184)
2196,40248,Päiväkoti Silkkiuikku / Tekonurmikenttä,Pallokenttä,495,POINT (60.15508 24.876131)
2197,40238,Harakkamyllynaukio / Hiekkakenttä,Pallokenttä,495,POINT (60.22519 25.053085)
2198,40220,Ratsaspuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.197937 24.906307)
2199,40217,Tapanilan ala-asteen koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.264908 25.024693)
2200,40213,Töölön pallokenttä / Pallokenttä 2 (Erik von Frenckellin -kenttä),Pallokenttä,495,POINT (60.18668 24.92369)
2201,40212,Pakilankenttä / Tekonurmikenttä (HPS),Pallokenttä,495,POINT (60.242153 24.93006)
2202,40209,Tapulikaupungin liikuntapuisto / Minijalkapallokenttä,Pallokenttä,495,POINT (60.273884 25.017805)
2203,40207,Siltamäen liikuntapuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.274067 24.982729)
2204,40199,Vuosaaren liikuntapuisto / Tekonurmikenttä 2,Pallokenttä,495,POINT (60.21168 25.154417)
2205,40184,Vesalan peruskoulu / Hiekkakenttä,Pallokenttä,495,POINT (60.241108 25.07812)
2206,40176,Kontulan ala-asteen koulu / Pallokenttä,Pallokenttä,495,POINT (60.232616 25.091908)
2207,40174,Suomenlinnan paraatikenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.148 24.988081)
2208,40173,Lahnalahden puisto / Nurmikenttä,Pallokenttä,495,POINT (60.158985 24.875374)
2209,40171,Käpylän pelastusasema / Hiekkakenttä,Pallokenttä,495,POINT (60.216324 24.957432)
2210,40170,Ruoholahdenpuisto / Pallokenttä,Pallokenttä,495,POINT (60.16242 24.917994)
2211,40146,Ilolanpuisto / Tekonurmikenttä,Pallokenttä,495,POINT (60.18257 24.944958)
2212,40143,Kontulan kelkkapuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.23017 25.084322)
2213,40130,Leikkipuisto Kimmo / Hiekkakenttä,Pallokenttä,495,POINT (60.210114 24.941683)
2214,40126,Kairakenttä / Hiekkakenttä,Pallokenttä,495,POINT (60.24003 25.109686)
2215,40123,Käpylän liikuntapuisto / Velodrom / Tekonurmikenttä,Pallokenttä,495,POINT (60.202816 24.94297)
2216,40111,Leikkipuisto Nuoli / Hiekkakenttä,Pallokenttä,495,POINT (60.229282 24.862137)
2217,40110,Vanhanväylän puisto / Hiekkakenttä,Pallokenttä,495,POINT (60.19275 25.061249)
2218,40105,Leikkipuisto Viiri (Tilkanniitty) / Luistelukenttä,Pallokenttä,495,POINT (60.20329 24.890194)
2219,40100,Bockinpuisto / Lentopallokenttä,Pallokenttä,495,POINT (60.23894 24.985125)
2220,40089,Helsingin kristillinen koulu / Hiekkakenttä,Pallokenttä,495,POINT (60.249107 24.98564)
2221,40085,Puroniitynpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.2381 24.989494)
2222,40074,Puotilan leikkiniitty / Nurmikenttä,Pallokenttä,495,POINT (60.20971 25.09488)
2223,40072,Merikasarminpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.167233 24.971258)
2224,40071,Kontulan liikuntapuisto / Vapaaharjoittelualue (Pallokenttä),Pallokenttä,495,POINT (60.235302 25.097044)
2225,40067,Heteniitynkenttä (Vuosaari) / Tekonurmikenttä (FC Viikingit),Pallokenttä,495,POINT (60.21736 25.135939)
2226,40065,Käpylän liikuntapuisto / Nurmikenttä 1,Pallokenttä,495,POINT (60.20554 24.940905)
2227,40060,Krankanpuisto / Hiekkakenttä,Pallokenttä,495,POINT (60.22446 24.903477)
2228,40036,Pitäjänmäen urheilukenttä / Tekonurmikenttä,Pallokenttä,495,POINT (60.225636 24.861599)
